日期,加權指數:收盤價,加權報酬指數:收盤價,電子類:收盤價,金融保險:收盤價,不含金融電子:收盤價,OTC指數:收盤價,不含金融電子報酬指數:收盤價,電子類報酬指數:收盤價,金融保險類報酬指數:收盤價,電子類:成交值比重(%),電子類:市值比重(%)
2013-09-27,8230.68,12157.78,297.91,980.47,11509.01,121.92,17146.99,402.84,1185.89,51.398,48.63
2013-09-30,8173.87,12073.87,295.95,969.66,11442.72,122.02,17048.22,400.19,1172.82,58.954,48.65
2013-10-01,8187.02,12095.1,296.63,972.58,11445.19,122.35,17051.9,401.22,1176.34,59.975,48.689
2013-10-02,8216.52,12138.69,297.09,969.15,11547.24,122.88,17203.95,401.85,1172.2,56.852,48.59
2013-10-03,8359.02,12349.21,301.39,993.1,11758.95,124.4,17519.36,407.67,1201.17,54.044,48.453
2013-10-04,8364.55,12357.38,300.88,994.34,11799.84,125.49,17580.28,406.98,1202.66,54.461,48.339
2013-10-07,8333.66,12312.05,297.71,998.37,11825.52,125.13,17619.7,402.69,1207.54,50.585,48.009
2013-10-08,8375.65,12374.08,299.14,1011.55,11852.69,124.81,17660.18,404.63,1223.48,52.205,48
2013-10-09,8344.73,12328.39,297.76,1015.58,11788.46,123.66,17564.47,402.76,1228.36,52.036,47.925
2013-10-11,8349.37,12335.25,298.16,1016.57,11781.37,123.57,17553.92,403.3,1229.55,56.94,47.964
2013-10-14,8273.96,12223.85,294.09,1015.38,11709.17,121.2,17446.33,397.79,1228.11,60.297,47.739
2013-10-15,8367.88,12362.6,297.97,1020,11845.28,123.08,17649.14,403.04,1233.7,57.532,47.825
2013-10-16,8332.18,12309.87,296.13,1016.92,11817.98,122.97,17608.55,400.54,1229.98,57.302,47.733
2013-10-17,8374.68,12372.67,298.1,1016.33,11880.47,123.65,17701.65,403.21,1229.27,58.999,47.806
2013-10-18,8441.19,12470.93,302.08,1014.37,11938.35,124.9,17787.89,408.59,1226.89,61.761,48.061
2013-10-21,8419.32,12438.61,300.93,1014.1,11915.21,125.08,17753.41,407.04,1226.57,63.497,47.999
2013-10-22,8418.27,12437.07,301.59,1013.86,11879.02,125.15,17699.49,407.94,1226.27,63.64,48.112
2013-10-23,8393.62,12400.72,301.41,1005.76,11831.53,124.75,17629.01,407.7,1216.47,62.155,48.223
2013-10-24,8413.72,12430.41,301.91,1008.83,11868.1,125.11,17683.49,408.38,1220.19,62.596,48.183
2013-10-25,8346.62,12331.28,298.77,1001.55,11807.23,125.17,17592.8,404.12,1211.39,60.07,48.061
2013-10-28,8407.83,12421.72,301.3,1011.28,11866.27,124.96,17680.77,407.54,1223.15,57.953,48.112
2013-10-29,8420.98,12441.14,301.2,1013.19,11911.73,124.94,17748.5,407.41,1225.47,56.622,47.98
2013-10-30,8465.06,12506.29,303.7,1018.22,11928.88,125.71,17774.14,410.8,1231.55,61.828,48.127
2013-10-31,8450.06,12484.12,302.88,1021.6,11899,125.4,17729.62,409.68,1235.64,64.025,48.075
2013-11-01,8388.18,12392.72,300.57,1010.47,11832.57,124.48,17630.64,406.56,1222.18,61.629,48.063
2013-11-04,8354.14,12342.42,301.25,1001.65,11710.07,123.48,17448.1,407.47,1211.5,65.708,48.366
2013-11-05,8262.2,12206.6,297.83,993.19,11575.2,122.6,17247.16,402.84,1201.28,66.471,48.339
2013-11-06,8281.97,12236.03,298.66,997.66,11587.48,122.77,17265.45,403.99,1206.68,67.035,48.361
2013-11-07,8283.71,12238.63,298.59,993.68,11615.23,122.66,17306.89,403.89,1201.87,68.731,48.338
2013-11-08,8229.59,12158.67,296.4,992.17,11529.28,121.47,17178.82,400.93,1200.04,67.368,48.372
2013-11-11,8182.56,12089.19,293.93,990.48,11484.55,120.93,17112.17,397.6,1198,66.738,48.247
2013-11-12,8195.26,12108.03,293.35,994.2,11544.89,119.69,17202.37,396.81,1202.49,66.876,48.066
2013-11-13,8104.26,11973.58,290.08,985.9,11405.37,118.99,16994.48,392.38,1192.45,63.98,48.056
2013-11-14,8134.91,12018.87,291.65,985.71,11441.96,120.31,17049,394.51,1192.23,63.995,48.135
2013-11-15,8177.12,12081.23,292.18,991.34,11548.7,120.58,17208.05,395.22,1199.03,61.572,47.977
2013-11-18,8191.46,12102.42,291.91,1001.12,11572.16,120.39,17243.01,394.86,1210.87,62.496,47.849
2013-11-19,8260.21,12204,294.86,1004.78,11665.28,121.37,17381.82,398.85,1215.3,62.554,48.208
2013-11-20,8204.46,12121.64,292.03,1002.86,11607.7,121.14,17296.02,395.02,1212.98,59.028,48.082
2013-11-21,8099.45,11966.49,288.1,991.18,11463.5,120.2,17081.16,389.71,1198.84,60.238,48.059
2013-11-22,8116.78,11992.09,288.13,1001.44,11481.57,120.06,17108.08,389.75,1211.26,61.604,47.957
2013-11-25,8187.51,12096.6,290.03,1015.36,11589.55,120.96,17268.98,392.32,1228.09,54.263,47.847
2013-11-26,8248.02,12185.99,294.06,1012.4,11625.85,122.26,17323.07,397.77,1224.51,58.998,48.149
2013-11-27,8295.88,12256.71,296.04,1015.43,11692.38,123.14,17422.2,400.44,1228.17,59.084,48.142
2013-11-28,8362.43,12355.03,297.93,1021.05,11821.91,124.22,17615.2,403,1234.97,57.541,48.061
2013-11-29,8406.83,12420.62,300.13,1022.83,11869.59,124.75,17686.25,405.97,1237.13,63.281,48.156
2013-12-02,8414.61,12432.12,300.23,1022.4,11895.79,125.47,17725.3,406.11,1236.6,59.889,48.125
2013-12-03,8392.55,12399.53,299.9,1019.14,11843.95,125.45,17648.06,405.66,1232.66,58.778,48.194
2013-12-04,8418,12437.12,300.49,1023.3,11891.03,125.56,17718.19,406.47,1237.69,59.809,48.144
2013-12-05,8375.54,12374.39,298.74,1018.92,11839.63,125.61,17641.62,404.1,1232.4,62.067,48.107
2013-12-06,8367.72,12362.84,299.38,1012.82,11805.05,126.6,17590.08,404.96,1225.01,63.909,48.255
2013-12-09,8444.62,12476.46,301.83,1022.89,11925.2,125.74,17769.12,408.28,1237.2,62.137,48.214
2013-12-10,8443.39,12474.64,301.69,1025.91,11914.45,125.18,17753.09,408.08,1240.85,61.671,48.199
2013-12-11,8433.77,12460.42,300.67,1030.57,11909.28,124.27,17745.4,406.7,1246.48,62.213,48.091
2013-12-12,8361.33,12353.41,298.25,1018.36,11813.63,124.19,17602.88,403.43,1231.72,63.127,48.133
2013-12-13,8376.94,12376.47,297.8,1022.99,11874.17,124.19,17693.07,402.83,1237.32,65.709,47.977
2013-12-16,8313.87,12283.49,295.82,1016.01,11768.51,123.51,17536.43,400.15,1228.88,62.542,48.009
2013-12-17,8352.93,12341.2,298.64,1016.66,11769.49,123.86,17537.9,403.96,1229.67,63.759,48.239
2013-12-18,8349.04,12335.45,297.45,1018.29,11808.05,124.8,17595.36,402.35,1231.63,65.738,48.069
2013-12-19,8407.4,12421.68,299.96,1026.28,11864.98,125.14,17680.19,405.75,1241.3,61.19,48.13
2013-12-20,8408.53,12423.35,300.29,1024.07,11862.33,125.5,17676.24,406.19,1238.63,58.872,48.168
2013-12-23,8456.46,12494.16,302.09,1031.15,11919.95,125.75,17762.1,408.63,1247.19,56.759,48.186
2013-12-24,8450.49,12485.35,301.65,1030.09,11924.4,126.53,17768.74,408.03,1245.91,58.264,48.15
2013-12-25,8467.76,12510.85,302.27,1033.11,11944.47,126.91,17798.64,408.87,1249.56,58.82,48.167
2013-12-26,8485.89,12537.65,303.53,1033.4,11947.63,127.49,17803.35,410.57,1249.91,62.51,48.264
2013-12-27,8535.04,12610.27,305.41,1037.67,12018.21,128.36,17908.52,413.12,1255.08,63.618,48.285
2013-12-30,8623.43,12740.86,308.76,1055.58,12101.24,129.49,18032.25,417.65,1276.74,58.709,48.301
2013-12-31,8611.51,12723.25,308.62,1053.74,12071.66,129.57,17988.16,417.47,1274.51,63.353,48.351
2014-01-02,8612.54,12724.76,308.91,1060.06,12033.08,130.7,17930.68,417.85,1282.16,66.745,48.389
2014-01-03,8546.54,12627.25,306.68,1048.32,11949.84,131.04,17806.64,414.84,1267.96,65.488,48.414
2014-01-06,8500.01,12558.51,305.39,1039.53,11879.09,130.28,17701.22,413.1,1257.32,64.015,48.473
2014-01-07,8512.3,12576.67,305.67,1044,11891.55,131.34,17719.78,413.47,1262.73,69.047,48.448
2014-01-08,8556.01,12641.24,308.58,1044.77,11905.02,131.85,17739.86,417.4,1263.66,72.778,48.664
2014-01-09,8514.68,12580.19,306.32,1044.85,11863.71,130.64,17678.3,414.35,1263.76,73.551,48.545
2014-01-10,8529.35,12601.86,307.56,1043.08,11863.61,130.74,17678.15,416.03,1261.62,70.092,48.658
2014-01-13,8566.2,12656.3,308.98,1047.52,11910.52,130.05,17748.05,417.95,1266.99,67.961,48.674
2014-01-14,8548.14,12629.61,309.41,1041.89,11845.85,129.66,17651.67,418.53,1260.17,66.848,48.821
2014-01-15,8602.55,12710.01,313.03,1042.38,11864.88,130.47,17680.03,423.43,1260.77,69.654,49.078
2014-01-16,8612.11,12724.13,314.43,1044.45,11821.48,130.67,17615.37,425.32,1263.27,71.12,48.827
2014-01-17,8596,12700.33,314.63,1043.51,11755.38,130.58,17516.87,425.6,1262.13,63.374,48.946
2014-01-20,8621.56,12738.09,316.37,1048.02,11744.01,131.01,17499.93,427.95,1267.59,71.659,49.072
2014-01-21,8599.9,12706.1,314.45,1048.88,11755.25,130.6,17516.68,425.35,1268.63,70.572,48.904
2014-01-22,8625.3,12743.62,315.39,1051.04,11793.74,131.07,17574.02,426.62,1271.24,67.766,48.904
2014-01-23,8595.1,12698.99,314.35,1043.11,11767.75,131.18,17535.3,425.22,1261.65,69.058,48.919
2014-01-24,8598.31,12703.74,314.71,1043.37,11760.89,130.52,17525.08,425.7,1261.97,67.407,48.953
2014-01-27,8462.57,12503.19,309.24,1025.73,11605.27,128.66,17293.19,418.3,1240.63,64.138,48.878
2014-02-05,8264.48,12210.52,301.45,999.19,11372.16,128.66,16945.83,407.77,1208.54,62.377,48.969
2014-02-06,8311.01,12279.27,304.27,1002.3,11391.18,130.83,16974.16,411.58,1212.3,66.269,49.145
2014-02-07,8387.35,12392.05,307.63,1010.75,11470.71,131.88,17092.68,416.13,1222.51,69.64,49.235
2014-02-10,8391.95,12398.85,306.94,1009.58,11527.74,132.09,17177.66,415.19,1221.09,66.827,49.091
2014-02-11,8430.56,12455.9,308.36,1013.19,11584.94,133.21,17262.89,417.11,1225.47,67.081,49.092
2014-02-12,8510.87,12574.55,312.57,1022.21,11634.45,134.36,17336.67,422.8,1236.37,68.185,49.294
2014-02-13,8467.7,12510.77,311.52,1015.4,11555.4,134.6,17218.87,421.39,1228.14,66.087,49.379
2014-02-14,8513.68,12578.7,313.42,1022.57,11600.78,134.05,17286.5,423.95,1236.81,65.253,49.395
2014-02-17,8519.55,12587.38,314.12,1019.67,11600.39,134.67,17285.91,424.9,1233.3,65.77,49.406
2014-02-18,8556.23,12641.57,315.23,1027.77,11645.97,135.61,17353.84,426.4,1243.1,65.937,49.369
2014-02-19,8577.01,12672.27,316.29,1028.95,11665.35,136.5,17382.71,427.84,1244.53,65.889,49.4
2014-02-20,8524.62,12594.87,314.25,1021.66,11603.81,136.35,17291.01,425.08,1235.71,66.291,49.378
2014-02-21,8601.86,12708.98,317.16,1031.71,11702.31,138.32,17437.8,429.02,1247.86,66.831,49.386
2014-02-24,8560.61,12648.05,316.17,1014.28,11674.46,138.99,17396.29,427.68,1226.78,62.855,49.465
2014-02-25,8575.62,12670.22,317.18,1011.71,11691.58,139.9,17421.81,429.04,1223.67,65.147,49.54
2014-02-26,8600.86,12707.52,318.58,1010.45,11721.01,140.64,17465.66,430.94,1222.15,66.514,49.612
2014-02-27,8639.58,12764.71,320.03,1013.84,11778.28,141.13,17551,432.89,1226.25,67.998,49.613
2014-03-03,8601.98,12709.17,319.26,1002.92,11724.26,141.71,17470.5,431.86,1213.04,65.863,49.711
2014-03-04,8554.54,12639.07,317.49,995.63,11668.13,141.6,17386.86,429.45,1204.23,65.441,49.71
2014-03-05,8632.93,12754.9,321.78,998.61,11733.24,143.48,17483.88,435.26,1207.83,68.497,49.922
2014-03-06,8713.79,12874.36,326.29,1008.55,11766.28,145.3,17533.12,441.36,1219.85,68.009,50.15
2014-03-07,8713.96,12874.61,326.76,1012.4,11726.41,142.96,17473.71,442,1224.51,71.716,50.22
2014-03-10,8665.24,12802.63,324.77,1002.44,11687.82,143.07,17416.2,439.31,1212.46,69.439,50.192
2014-03-11,8702.33,12857.42,327.18,997.96,11725.79,144.49,17472.77,442.56,1207.05,66.584,50.349
2014-03-12,8684.73,12831.42,326.39,999.51,11692.82,144.73,17423.66,441.49,1208.92,65.008,50.329
2014-03-13,8747.79,12924.6,331.1,999.38,11693.86,146.22,17425.2,447.86,1208.76,68.992,50.686
2014-03-14,8687.63,12835.7,328.86,993.07,11608.75,146.07,17298.38,444.84,1201.13,64.901,50.692
2014-03-17,8700.1,12854.13,329.24,992.86,11637.34,146.8,17340.97,445.35,1200.87,67.079,50.678
2014-03-18,8731.94,12901.18,329.93,1000.2,11689.06,147.51,17418.05,446.29,1209.75,68.101,50.6
2014-03-19,8689.46,12838.42,328.14,992.72,11652.99,145.36,17364.29,443.87,1200.7,69.516,50.571
2014-03-20,8597.33,12702.29,324.11,979.34,11569.11,143.46,17239.3,438.42,1184.53,64.766,50.486
2014-03-21,8577.17,12672.52,323.91,978.02,11509.99,142.4,17151.22,438.15,1182.93,66.962,50.571
2014-03-24,8605.38,12714.19,324.92,979.59,11558,140.94,17222.74,439.51,1184.83,67.241,50.56
2014-03-25,8689.3,12838.18,328.14,984.97,11686.23,143.99,17413.82,443.87,1191.34,66.578,50.587
2014-03-26,8737.27,12909.05,331.42,987.7,11689.78,144.55,17419.12,448.3,1194.63,67.54,50.809
2014-03-27,8779.57,12971.54,332.25,989.67,11796.84,144.75,17578.65,449.43,1197.02,60.805,50.693
2014-03-28,8774.64,12964.26,332.21,994.27,11760.45,143.01,17524.42,449.38,1202.58,66.377,50.738
2014-03-31,8849.28,13074.55,335.33,996.17,11874.78,144.5,17694.79,453.59,1204.88,65.296,50.812
2014-04-01,8873.15,13109.8,337.23,996.13,11869.02,145.73,17686.21,456.17,1204.83,65.248,50.964
2014-04-02,8905.45,13157.54,339.45,995.43,11882.11,147.2,17705.72,459.16,1203.98,69.04,51.111
2014-04-03,8888.54,13132.55,337.46,996.26,11914.2,147.59,17753.54,456.48,1204.98,66.237,50.913
2014-04-07,8876.44,13114.68,337.03,994.43,11899.1,147.1,17731.03,455.88,1202.77,68.877,50.915
2014-04-08,8888.25,13132.12,338.14,995.93,11881.01,147.36,17704.07,457.39,1204.58,70.371,51.016
2014-04-09,8930.57,13194.65,340.17,998.69,11925.44,148,17770.27,460.14,1207.93,69.216,51.08
2014-04-10,8948.1,13220.54,340.48,1006.86,11939.32,147.34,17790.97,460.56,1217.81,68.148,51.029
2014-04-11,8908.05,13161.37,338.8,1005.07,11881.95,145.04,17705.47,458.28,1215.64,69.088,51.07
2014-04-14,8857.42,13086.56,336.53,1001.18,11823.69,141.49,17618.66,455.21,1210.93,68.769,51.012
2014-04-15,8916.71,13174.17,339.9,998,11890.44,143.6,17718.12,459.77,1207.09,71.736,51.175
2014-04-16,8923.82,13184.68,340.02,996.06,11919.35,144.01,17761.2,459.93,1204.74,70.035,51.155
2014-04-17,8944.16,13214.73,340.92,998.84,11937.82,145.09,17788.72,461.16,1208.1,72.284,51.179
2014-04-18,8966.66,13247.97,342.87,998.5,11926.03,145.35,17771.16,463.8,1207.7,70.096,51.319
2014-04-21,8951.19,13225.12,342.83,994.38,11888.58,145.89,17715.35,463.74,1202.71,68.217,51.406
2014-04-22,8974.71,13259.86,344.53,995.86,11885.36,146.42,17710.56,466.03,1204.51,73.26,51.525
2014-04-23,8956.92,13233.58,344.33,991.76,11846.74,145.87,17653.01,465.77,1199.55,72.511,51.605
2014-04-24,8945.45,13216.64,344.29,988.05,11822.67,145.13,17617.14,465.71,1195.05,69.462,51.659
2014-04-25,8774.12,12963.49,337.6,972.54,11586.16,140.36,17264.72,456.66,1176.3,68.644,51.64
2014-04-28,8809.71,13016.08,340.55,968.79,11588.3,140.75,17267.91,460.65,1171.76,69.253,51.887
2014-04-29,8872.11,13108.27,343.44,972.22,11661.49,143.2,17376.96,464.56,1175.91,71.413,51.956
2014-04-30,8791.44,12989.08,339.15,963.21,11614.19,140.64,17306.48,458.76,1165.01,70.409,51.778
2014-05-02,8867.32,13101.2,343.3,970.3,11658.74,142.82,17372.87,464.38,1173.59,71.743,51.965
2014-05-05,8870.43,13105.79,344.62,964.85,11628.69,144.16,17328.08,466.16,1167,74.098,52.15
2014-05-06,8912.39,13168.26,346.37,981.96,11622.59,145.17,17320.79,468.53,1187.7,70.364,52.171
2014-05-07,8893.22,13139.93,346.07,976.72,11589.09,145.54,17270.87,468.12,1181.35,70.102,52.236
2014-05-08,8930.9,13195.79,347.06,986.78,11636.24,145.19,17341.13,469.47,1193.52,71.271,52.168
2014-05-09,8889.69,13134.9,345.17,982.37,11596.16,143.44,17281.39,466.91,1188.19,73.241,52.12
2014-05-12,8808.61,13015.09,341.31,978.11,11505.48,141.68,17146.26,461.69,1183.03,71.92,52.015
2014-05-13,8817.94,13028.88,342.35,978.65,11485.58,140.56,17116.61,463.1,1183.68,70.191,52.118
2014-05-14,8875.16,13113.43,345.43,985.55,11515.03,141.11,17160.5,467.27,1192.03,65.717,52.274
2014-05-15,8880.65,13121.71,346.22,987.15,11488.99,141.7,17121.69,468.35,1193.97,67.16,52.36
2014-05-16,8888.45,13133.24,346.6,991.89,11478.2,141.75,17105.61,468.87,1199.7,68.886,52.367
2014-05-19,8899.9,13150.15,347.09,995.29,11481.93,142.87,17111.16,469.52,1203.82,69.641,52.369
2014-05-20,8887.79,13132.26,347.62,989.66,11434.62,143.02,17040.67,470.25,1197.01,71.303,52.52
2014-05-21,8862.42,13095.15,346.32,983.89,11430.57,142.65,17036.06,468.48,1190.03,65.056,52.475
2014-05-22,8969.63,13253.58,351.86,992.31,11516.94,144.53,17164.79,475.97,1200.21,68.504,52.676
2014-05-23,9008.22,13310.6,353.61,998.96,11544.01,146.04,17205.12,478.34,1208.26,72.113,52.721
2014-05-26,9036.12,13351.82,354.74,1001.36,11581.2,147.35,17260.56,479.87,1211.16,70.61,52.729
2014-05-27,9055.29,13380.3,355.54,1005.05,11596.21,148.43,17282.93,480.97,1215.62,69.742,52.737
2014-05-28,9121.71,13478.45,358.51,1018.46,11636.88,149.15,17343.54,484.98,1231.84,65.229,52.789
2014-05-29,9109,13459.67,357.46,1019.29,11638.3,149.17,17345.66,483.56,1232.85,71.669,52.715
2014-05-30,9075.91,13410.77,355.22,1022.7,11611.88,149.78,17306.28,480.53,1236.97,68.113,52.587
2014-06-03,9123.46,13481.03,358.13,1022.88,11642.94,149.56,17352.57,484.46,1237.19,71.98,52.746
2014-06-04,9119.96,13475.99,359.39,1015.95,11596.94,150.21,17284.01,486.19,1228.8,72.014,52.96
2014-06-05,9140.72,13506.67,360.49,1019.42,11604.41,151.23,17295.15,487.67,1233.01,75.444,53.01
2014-06-06,9134.46,13497.41,360.01,1020.01,11602.38,151.44,17292.13,487.02,1233.72,76.238,52.971
2014-06-09,9162.74,13539.2,361.68,1021.29,11618.92,152.01,17316.77,489.28,1235.27,74.695,53.051
2014-06-10,9222.37,13627.81,364.36,1030.7,11665.93,152.14,17386.84,492.91,1246.98,71.48,53.097
2014-06-11,9229.8,13638.78,365.09,1029.72,11661.63,152.43,17380.43,493.89,1245.8,69.802,53.161
2014-06-12,9204.65,13601.71,363.26,1028.51,11664.63,152.3,17385.28,491.41,1244.34,72.468,53.034
2014-06-13,9196.39,13589.51,362.91,1026.78,11658.91,152.32,17376.75,490.94,1242.24,71.312,53.031
2014-06-16,9202.93,13599.18,363.23,1027.87,11662.57,152.64,17382.21,491.37,1243.57,72.047,53.049
2014-06-17,9240.6,13655.75,365.78,1030.46,11663.98,153.01,17386.94,494.84,1246.69,73.251,53.259
2014-06-18,9279.93,13715.55,366.41,1032.04,11772.43,151.31,17548.73,495.8,1248.61,69.78,53.121
2014-06-19,9316.81,13770.13,368.94,1034.49,11772.57,152.45,17548.92,499.23,1251.57,69.098,53.277
2014-06-20,9273.79,13706.67,366.71,1031.08,11738.52,152.66,17498.17,496.22,1247.45,66.635,53.198
2014-06-23,9228.35,13647.54,363.91,1029.88,11714.23,150.04,17462.18,492.44,1251.55,67.665,52.997
2014-06-24,9246.2,13683.8,364.37,1029.27,11760.68,150.21,17533.07,493.06,1257.34,68.793,52.964
2014-06-25,9242.16,13677.97,364.29,1030.88,11742.69,151.17,17506.46,492.96,1259.31,68.14,52.974
2014-06-26,9320.94,13799.93,368.28,1033.38,11826.04,152.38,17635.04,498.42,1264.71,67.97,53.099
2014-06-27,9306.83,13789.21,367.34,1031.71,11827.6,152.11,17639.38,497.81,1262.67,68.044,53.041
2014-06-30,9393.07,13919.39,372.24,1037.95,11877.09,153.55,17714.1,504.59,1270.31,67.113,53.265
2014-07-01,9441.92,14008.09,375.44,1037.05,11902.84,154.06,17807.21,509.06,1269.22,71.158,53.446
2014-07-02,9484.96,14073.18,379.23,1038,11869.8,152.54,17759.4,514.25,1270.38,72.787,53.744
2014-07-03,9526.23,14150.71,383.66,1034.04,11819.94,153.88,17714.21,520.83,1265.53,73.964,54.142
2014-07-04,9510.05,14147.69,383.46,1034.77,11765.98,153.13,17664.82,521.43,1266.42,74.272,54.202
2014-07-07,9520.2,14167.45,384.65,1033.58,11749.55,151.84,17642.36,523.32,1264.96,74.207,54.314
2014-07-08,9530.98,14187.05,384.18,1043.84,11768.48,152.15,17680.28,522.75,1277.52,69.155,54.185
2014-07-09,9489.98,14143.48,381.46,1051.25,11719.06,152.31,17652.2,519.2,1288.64,69.79,54.053
2014-07-10,9565.12,14265.25,384.29,1067.7,11785.9,152.65,17757.3,523.42,1311.05,72.091,54.032
2014-07-11,9495.84,14164.84,381.59,1058.29,11703.46,148.56,17636.18,519.89,1299.5,70.524,54.056
2014-07-14,9520.3,14248.39,380.93,1079.12,11736.12,149.51,17699.01,521.89,1325.75,68.495,53.827
2014-07-15,9569.17,14324.83,382.34,1099.69,11757.68,150.44,17738.21,523.87,1351.53,64.227,53.752
2014-07-16,9484.73,14217.5,377.91,1091.39,11701.13,148.86,17661.28,518.94,1341.33,68.196,53.622
2014-07-17,9408.24,14131.31,371.12,1096.99,11730.54,148.16,17737.87,510.96,1348.39,70.84,53.088
2014-07-18,9400.97,14123.25,370.47,1096.65,11737.55,147.84,17751.24,510.14,1348.63,70.842,53.035
2014-07-21,9440.97,14185.04,372.7,1098.67,11766.56,148.58,17800.76,513.22,1351.12,67.056,53.125
2014-07-22,9499.36,14275.64,375.92,1101.69,11809.67,148.98,17870.48,517.78,1354.83,64.592,53.267
2014-07-24,9527.54,14332.24,376.9,1113.44,11814.55,149.88,17912.64,519.42,1369.77,68.418,53.246
2014-07-25,9439.29,14205.41,370.69,1118.33,11774.52,148.31,17873.6,510.87,1375.78,65.695,52.86
2014-07-28,9420.18,14179.32,366.5,1127.51,11872.48,145.65,18029.52,505.15,1387.08,63.66,52.368
2014-07-29,9391.88,14143.74,364.59,1110.3,11937.72,143.66,18139.71,502.8,1365.91,64.64,52.243
2014-07-30,9447.02,14233.38,366.23,1120.97,12014.96,144.28,18274.94,505.17,1379.15,61.551,52.172
2014-07-31,9315.85,14045.85,359.81,1108.84,11899.6,144.44,18114.9,496.73,1364.23,66.762,51.984
2014-08-01,9266.51,13981.9,358.93,1091.35,11836.43,143.45,18020.12,496.05,1344.28,65.915,52.13
2014-08-04,9330.19,14080.22,364.88,1088.13,11790.66,144.66,17954,504.32,1340.7,61.878,52.631
2014-08-05,9141.44,13799.12,357.22,1060.28,11591.43,143.26,17660.06,493.8,1306.63,60.814,52.588
2014-08-06,9143.97,13810.94,357.71,1070.26,11532.44,139.86,17589.37,494.51,1320.66,65.074,52.643
2014-08-07,9131.44,13802.59,356.7,1076.8,11507.94,137.81,17572.87,493.44,1328.73,68.177,52.556
2014-08-08,9085.96,13734.72,355.04,1070.17,11450.35,137.46,17486.58,491.17,1320.54,67.593,52.566
2014-08-11,9172.91,13877.16,358.78,1084,11527.04,139.74,17608.85,497.01,1337.61,69.416,52.621
2014-08-12,9163.12,13863.92,359.11,1080.84,11487.5,138.8,17550.8,497.54,1333.71,68.548,52.73
2014-08-13,9231.31,13981.02,361.91,1088.01,11570.44,139.43,17678.08,501.86,1347.69,63.79,52.746
2014-08-14,9230.61,13994.5,363.54,1087.36,11489.19,138.55,17582.37,504.34,1349.46,67.865,52.988
2014-08-15,9206.81,13958.89,363.05,1081.81,11449.12,137.48,17521.38,503.69,1342.56,61.208,53.053
2014-08-18,9141.31,13860.15,361,1073.07,11345.64,134.36,17363.25,500.88,1331.72,62.658,53.132
2014-08-19,9243.78,14021.51,364.87,1083.1,11490.66,135.98,17591.36,506.25,1347.06,64.211,53.104
2014-08-20,9288.05,14089.9,365.82,1102.56,11522.94,135.08,17641.75,507.64,1371.26,61.77,52.987
2014-08-21,9253.38,14042.36,363.27,1107.64,11498.69,134.53,17609.73,504.29,1378.25,63.105,52.816
2014-08-22,9380.1,14235.45,367.48,1124.74,11685.93,136.79,17898.82,510.15,1399.53,62.4,52.707
2014-08-25,9390.62,14255.34,367.96,1123.34,11707.36,137.83,17933.13,511.05,1397.79,59.211,52.668
2014-08-26,9393.96,14263.04,368.03,1121.57,11724.13,139.22,17961.17,511.29,1395.59,61.766,52.648
2014-08-27,9485.59,14404.3,371.88,1130.91,11832.56,140.1,18134.24,516.65,1407.21,67.359,52.686
